"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YIL016W",63.239334508012,0.605528901204927,0.245806360336681,0.00988077350910921,0.0219589353780355
"YIL017C",160.629420751149,-0.320888888604756,0.178334678519657,0.0654300107596534,0.111926271680851
"YIL018W",602.650224802007,-0.127470256416895,0.242412247657944,0.582956823388781,0.669426283805448
"YIL019W",53.2949086283087,-0.284062152711941,0.281968473853826,0.285175614636665,0.379136641850067
"YIL020C",36.221967502229,-1.30677325318818,0.315814542480562,7.69968560414907e-06,3.55128356436263e-05
"YIL021W",50.9813951933349,0.175973597671136,0.258607347957024,0.474675201986562,0.568908506206155
"YIL022W",59.5847643856998,0.719432514295561,0.256995926636097,0.0032163855271659,0.00820289989480332
"YIL023C",26.1122188384143,0.323771154253435,0.35330234144704,0.314314950573167,0.409969955508974
"YIL024C",73.9638254789315,-0.664790454844278,0.259224035444109,0.00692115882320677,0.016164041830351
"YIL026C",102.438898529423,0.346216787900552,0.212962637569608,0.0926606332681515,0.150656856968361
"YIL027C",67.1278176021282,1.37998171698129,0.292745168969083,4.60138846123567e-07,2.6455732483582e-06
"YIL029C",5.07948807178122,-0.878135468731993,0.658775583145475,0.0673674534281992,0.114739465606985
"YIL030C",274.366423583869,-0.323994906611403,0.261033780514139,0.191626504985656,0.274031964783576
"YIL031W",178.586685371242,0.567752687798668,0.243913755707203,0.0148673004502831,0.0315836071749326
"YIL033C",245.78093917257,0.423730359002412,0.192531856701275,0.0236445517013577,0.0473697189898323
"YIL034C",134.016058662226,0.487146432479196,0.205291447496085,0.01429753052461,0.0304944788974986
"YIL035C",88.8116529060452,0.677425657307325,0.277981591015294,0.00970524164646679,0.0216178923103256
"YIL036W",108.456492950425,0.948165926666886,0.241393320258344,3.88672494315659e-05,0.000156106601271279
"YIL037C",26.3323668058445,-1.11831080101723,0.38543850628061,0.00114965988747534,0.00331472104946276
"YIL038C",72.4371031574382,-0.0843313217745262,0.249855034466739,0.723807508659845,0.792446120005079
"YIL039W",84.4977800604039,-0.807275558034848,0.267254055601429,0.00140433566717788,0.0039501562375956
"YIL040W",53.447402700431,1.68112867342368,0.326036599400637,2.37781739046991e-08,1.68963303334705e-07
"YIL041W",152.568687264131,-0.330582696984971,0.275034543223542,0.203486510267289,0.287770573846111
"YIL042C",25.5780223420632,0.579439842084083,0.325561372374127,0.0537194728836573,0.0950197539627845
"YIL043C",103.220156270721,-0.642182947027437,0.292934898219274,0.0192289407345739,0.0395759214558166
"YIL044C",53.1634867111874,0.0206862697642779,0.25016958955424,0.931005531382105,0.947147908711137
"YIL045W",326.277353925826,0.000500318091439163,0.224911635141396,0.998158054052783,0.999348564596039
"YIL046W",149.671126327,-0.835668143997384,0.248945542173187,0.000424796685224975,0.00136324703570833
"YIL046W-A",1.89932602420755,0.382944867946394,0.817355326406283,0.41335242254399,0.508448573344879
"YIL047C",455.444613856952,-0.815800735265376,0.172667794202715,1.31418503454061e-06,7.00104375608398e-06
"YIL048W",172.108195307515,-1.02501656308559,0.28699940784658,0.000138088979374759,0.000495669421384289
"YIL049W",17.746200426021,0.317696334780808,0.379670478578099,0.351150224156278,0.447292156328265
"YIL050W",73.5538117132549,-1.18437171547083,0.254872443934626,9.81297893548556e-07,5.35385925950911e-06
"YIL051C",120.053241573364,1.24405830483518,0.208246243051184,6.06756091032771e-10,5.39379544766802e-09
"YIL052C",330.442008094528,1.18842793380023,0.17034123756635,8.98646295290293e-13,1.12111372210738e-11
"YIL053W",98.2568682190829,-2.59310941512753,0.284060295603475,7.31482278452438e-22,2.45610849610659e-20
"YIL054W",1.04329411572767,0.335976264955016,0.919775124149513,0.436147222102323,0.531183098025058
"YIL055C",36.2941249021135,0.719751756058108,0.331681897812905,0.0182200204208362,0.0378039689240231
"YIL056W",524.179676957833,-0.179438497944284,0.169032675459496,0.278343981768944,0.371631274000072
