"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YLR342W-A",3.52131000521277,-0.104009788778918,0.53726408579527,0.753894278282163,0.842683858982103
"YLR343W",39.795328749637,-0.707646742723002,0.309564801250274,0.00943573487564682,0.0284768249251673
"YLR344W",186.866556146783,0.750526859834003,0.188376229171011,3.0724740002044e-05,0.000203080508719922
"YLR345W",177.793747221689,-0.358586645041831,0.178756816074658,0.0369924420042339,0.087988563784273
"YLR346C",38.0763532757156,2.14672506811763,0.427153510803099,4.33946860610862e-10,7.70354003912213e-09
"YLR347C",241.974902472589,0.0825720584766712,0.283253003788289,0.746665777070074,0.837794581788916
"YLR348C",99.3942520063093,0.304595451642573,0.235730828332192,0.166042507231349,0.285700079792505
"YLR350W",266.833458878872,0.896152173008948,0.196745236105772,1.64674100263949e-06,1.48408744348307e-05
"YLR351C",103.548647029259,-0.108515238583697,0.232748499140218,0.617973457714748,0.742275559593594
"YLR352W",85.5510903281673,-0.737451505135235,0.234232115233401,0.000727275243283263,0.00320350024702583
"YLR353W",45.3029948962078,-0.400289925745053,0.303670033110968,0.137198444211241,0.247218049121512
"YLR354C",233.961363412178,-0.0117128197840117,0.214458152964397,0.953907916206267,0.975659341275548
